"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045104","intermediate filament cytoskeleton organization","47/4647","94/18870",9.22429040697924e-08,7.79826497108947e-06,6.11322460968937e-06,"VIM/PKP2/PKP1/KRT31/DSP/NEFH/KRT23/KRT32/KRT18/KRT36/KRT17/GFAP/KRT34/KRT33B/NES/INA/KRT80/KRT1/KRT24/KRT78/KRT86/KRT75/KRT6C/KRT4/KRT72/KRT83/BFSP2/KRT19/KRT15/KRT38/KRT9/KRT20/KRT27/DES/FAM83H/SYNM/KRT6B/KRT79/KRT3/KRT16/KRT14/KRT12/KRT39/KRT40/KRT6A/KRT81/NEFL",47
"GO:0050890","cognition","120/4647","317/18870",9.54381660134421e-08,7.96081555440125e-06,6.24065144500529e-06,"PAX6/MAPK8IP2/ATP1A2/MUSK/RASGRF1/ITGA8/BRINP1/KCNK2/OPRK1/TMPRSS11E/JPH4/KCNK10/SLC8A3/NFATC4/HRH3/NTSR1/CHRNA4/PAK5/NDRG4/CALB1/ADAM2/GPI/HOXA1/NPTX2/PTPRZ1/SLC1A1/DKK1/SLC6A4/KAT2A/B3GAT1/MDK/ASIC1/NEDD9/SOBP/PDE8B/KAT2B/BCHE/SLC1A4/TNR/B4GALT2/SLC8A2/CNR1/SGK1/CCND2/EGR2/PDE1B/PRKCG/MGAT3/GALR3/KLK8/LDLR/C1QL1/EPHB2/CHL1/ADGRB3/TBR1/PAK6/STRA6/LHCGR/CRHBP/TTBK1/TPBG/VIP/CRH/NTRK2/SLC7A11/GPR158/JAKMIP1/ADGRF1/JPH3/GRIA1/SLC24A2/ADCY8/SORCS3/CLSTN2/SHROOM4/RCAN1/GIP/CBR3/BTG2/S100B/BRSK1/CHRNB2/ELAVL4/CAMK2N1/LHX8/EN1/ADORA1/UCN/NETO1/TUBA1A/FAM107A/CX3CR1/MFSD2A/FEN1/CHRM1/RGS14/FOS/FOXB1/CNTNAP2/BDNF/GRIN1/TH/GPR88/GALR2/GRIN2A/CLDN5/CNTN2/POMK/GABRA5/FZD9/LRRC66/MME/C5AR1/ARC/FOXO6/HLA-DRA/AGER/BGLAP/SHANK3",120
"GO:0060537","muscle tissue development","155/4647","433/18870",1.0236049680165e-07,8.42588510514635e-06,6.60522928807323e-06,"CYP26B1/CACNA1G/ISL1/MYOM2/BARX2/DSG2/PKP2/COL11A1/EYA2/MYLK/FGFR2/PITX1/TGFBR3/ACTN2/ITGA8/NEBL/RBFOX1/EDN1/FGF20/CACNA1S/COL19A1/KCNK2/NOX4/TBX5/MYH7/TGFB2/TLL2/DSP/SIX4/SMAD7/SGCG/NDRG4/CAV2/CAV1/WNT2/MEOX2/ENG/NEURL1/DKK1/KAT2A/HSD17B1/HLF/PHOX2B/RBM24/TBX18/TNNC1/FHL2/BCL9/PROX1/CENPF/TNNT2/TCF21/MSX2/EGR1/ADRA1A/NPPB/TBX2/KCNJ8/GJB6/TWIST1/EGR2/NLN/NR4A1/SOX9/BMP2/SIX1/HOXD10/SOX15/TNNI3/GATA5/SYNE1/POPDC3/MYH11/MYO18B/TBX3/HEY2/CHRND/GATA4/HLX/UQCC2/STRA6/RBP4/CHRNA1/FGF2/PRICKLE1/METTL21C/MYLK3/RPL3L/MYOCD/GATA6/DMRTA2/MEIS1/MEGF10/ANKRD1/VAX1/TENM4/JPH2/POU4F1/GJA1/ADPRHL1/PGM5/WNT3A/EPHB1/ZIC3/NRG1/RCAN1/BTG2/G6PD/MYL3/FOXH1/NPHS1/ATF3/XIRP2/MSX1/LMOD3/IHH/HEYL/PI16/TBX20/CFL2/MESP1/GREM1/ANKRD33/COL3A1/SHOX2/WNT10B/VGLL2/CDK1/FOS/AKAP13/S1PR1/HEG1/NUPR1/SOX11/MYOZ1/NDUFV2/ERBB4/CAV3/NKX2-5/NEB/FOXL2/SCN5A/SRPK3/MAFF/STAC3/PRKG1/P2RX2/PAX5/MYL6B/MYH6/NRAP/ALPK2/KLHL41/SCX/GJA5",155
"GO:0015718","monocarboxylic acid transport","76/4647","179/18870",1.13995852945915e-07,9.2617929354499e-06,7.26051509056755e-06,"ABCB4/SLC6A13/ABCC2/CASR/PLA2G10/ABCB11/EDN1/CEACAM1/SLCO1A2/PLA2G3/SLC16A8/NTSR1/AQP9/ABCC3/SLC16A6/SLC6A12/SLCO1B3/TSPO2/SLC27A6/RBP2/IL1A/PLA2G4A/PLA2G2D/SLC2A1/SLC16A7/ABCG2/TNFSF11/ABCC11/KCNJ8/IL1B/PLA2G5/SLC6A8/SLC6A11/PPARG/SSTR4/NMUR2/SLCO1B1/CD36/SLCO2B1/LHCGR/SLC5A6/SLC16A3/TNFRSF11A/CRABP2/SLC27A3/PTGES/SLC5A12/SLC22A8/SLC16A1/PLA2G2F/ACE/FGF19/SLC16A14/FABP7/FABP5/SLC16A9/CRABP1/SLC22A11/MFSD2A/PLA2G4F/FABP4/EMB/PLA2G1B/SLC16A11/SLCO2A1/ERFE/CYP4F2/SLC51B/AKR1C1/PLA2G2C/PLA2G2A/AVPR1B/AKR1C4/CES1/CPT1B/SLC26A6",76
"GO:0034767","positive regulation of monoatomic ion transmembrane transport","69/4647","158/18870",1.16858625889242e-07,9.37266107132174e-06,7.34742696380536e-06,"CFTR/CALCR/CX3CL1/KCNH2/VMP1/GAL/ACTN2/EDN1/ADCYAP1R1/OPRK1/P2RX5/ABCB1/TESC/NOS1/NTSR1/CEMIP/KCNN4/CAV1/P2RX1/CCL2/P2RX3/IFNG/RAMP3/PLP1/EDN3/F2RL3/KCNC1/ATP1B2/CRACR2A/EPHB2/APLNR/LHCGR/TRPC3/CXCL9/ATP1B1/STAC/SNCA/JPH2/THY1/MS4A1/RNF207/G6PD/GPER1/WNK2/KCNC2/CACNB3/IL13/ADRB2/PLA2G1B/P2RY6/HAP1/GRIN1/CD19/F2/KCNE1/AMIGO1/GALR2/RGS7/LRRC26/STAC3/NPSR1/P2RX2/ATP2A1/WNK3/ARC/STK39/GJC2/SHANK3/FXYD1",69
"GO:0048285","organelle fission","171/4647","488/18870",1.20771069004885e-07,9.56384566701976e-06,7.49730060617934e-06,"CYP26B1/NCAPD2/ANLN/DCN/SPDL1/RAD51/NDC1/ASPM/MTFR1/STAG3/TRIP13/MOV10L1/SPAG5/EDN1/CDC14A/KIF22/NDC80/RAD54L/AURKA/TPX2/BIRC5/KIF4A/PDGFB/MYBL2/CENPI/RGCC/CCNE1/CAV2/HOXA13/UBE2S/NCAPG/RAD51AP1/TTK/KAT2B/IL1A/CDC20/NEK2/CENPF/KIF14/DUSP1/MSX2/TEX11/NCAPH/MND1/KIF18A/TAF1L/ZWINT/CENPK/CKS2/EDN3/EREG/KIF25/IL1B/DLGAP5/PRDM7/PKMYT1/KNSTRN/CDKN1C/SGO1/CEP85/TUBG1/TOP2A/BRME1/PPARG/FIGNL1/TESMIN/CCNA1/TEX15/CCNB1/PSRC1/CDCA8/ESPL1/BORA/BRIP1/DMRT1/KIF23/KNL1/BRDT/KIF11/KIF20B/CENPE/EGF/PRICKLE1/BRCA2/P3H4/DMRTC2/KIF2C/MAEL/NUF2/HORMAD1/FANCD2/MTFR2/CDCA5/STRA8/NCAPG2/MKI67/INCENP/CHEK1/DSN1/RBM46/SPC25/DDX4/ASZ1/EME1/FBXO43/BUB1B/SHCBP1L/CCNB2/CDC25C/ANKLE1/HSF2BP/RACGAP1/SYCE2/SPC24/MEIOB/MSX1/TGFA/SPDYA/MAD2L1/PRDM9/PTTG1/CHMP4C/DCAF13/SHOC1/RPL10L/PLK1/CDT1/KIFC2/MAJIN/BUB1/CDK1/MTBP/TOP6BL/TDRD12/ZWILCH/UBE2C/CCNE2/TOM1L2/BNIP3/HASPIN/RNF212/GEN1/AURKB/C14orf39/RCC1/MEIOC/TDRKH/TEX19/EPGN/CHEK2/KNTC1/CDCA2/MYBL1/KIF18B/FANCA/LRRK2/SYCP2/RAD54B/EME2/PRC1/MSH5/SPIRE2/SYCE1L/MAP10/SYCE3/KIF4B/MEIOSIN/KIFC1/MTFP1/TUBB8/MYO19",171
"GO:0006936","muscle contraction","130/4647","351/18870",1.23202163357355e-07,9.63440917454514e-06,7.55261683002521e-06,"CACNA1G/TBXA2R/SCN4A/ATP1A2/MYOM2/DSG2/UTS2/KCNH2/PKP2/MYLK/ENO1/EDN1/ARG2/CACNA1S/REM1/NOS1/SMPX/MYH7/DSP/P2RX6/CHGA/SLC8A3/PABPN1/MYL9/TNNC2/SMAD7/TNNT1/COMP/CAV1/P2RX1/SGCA/CACNG1/MYH1/NMU/CRYAB/P2RX3/CALCA/NUP155/TNNC1/CHRNB4/TNNT2/CASQ2/KCNJ5/ADRA1A/TBX2/KCNJ8/NR4A1/EDN3/MYH2/EDN2/DOCK4/TNNI3/GAMT/KCNA5/CNN1/TNNT3/TNNI2/SLC6A8/NMUR2/MYH8/MYBPH/MYH11/TBX3/CHRND/HTR2B/EDNRB/SCN7A/GATA4/TMOD1/SULF1/PLCE1/CHRNA1/PDE5A/MYOCD/ATP1B1/ADCY10/SCN1A/STAC/SCN2B/ALDOA/ADRA2A/KCNE4/GJA1/UTRN/RNF207/CHRNB2/MYL3/CCDC78/LMOD3/PROK2/LMOD1/ADORA1/UCN/ITGA2/TBX20/GPER1/SCN3B/APBB1/JSRP1/GDNF/NPNT/ADRB2/CHRNB1/NMUR1/DES/SCN4B/HTR1D/KCNE1/CHRM2/SYNM/CAV3/GALR2/NKX2-5/SCN5A/KCND2/STAC3/PRKG1/P2RX2/CLCN1/ATP2A1/MYL6B/TRPV1/CHRNG/MYH6/ASPH/PVALEF/KLHL41/MYH4/GJA5/FXYD1",130
"GO:0007409","axonogenesis","159/4647","448/18870",1.32438314454758e-07,1.0228815990481e-05,8.01858488687091e-06,"ARX/ETV1/PAX6/CDKL5/SEMA3G/ANOS1/SEMA3B/ISL1/CDH1/FSTL4/PRKCQ/CTNNA2/FGFR2/PLA2G10/EPHA8/TRPC5/SEMA3A/PAK3/EDN1/EPHA6/IGSF9/POU4F3/SEMA6A/EFNA2/NEFH/MCF2/NOVA2/APLP1/MAG/DLX5/EVX1/COBL/PTPRZ1/LIMK1/LHX2/LHX3/CXCL12/WNT3/PHOX2B/NECTIN1/UST/NR2E1/SEMA5A/VAX2/TNR/ARTN/STMN1/SPP1/LHX4/EGR2/PARD6B/EDN3/NDP/FLRT3/EDN2/FEZF1/PLXNA3/DCLK1/EPHB2/CNTN6/CHL1/EPHA7/TBR1/KIAA0319/TUBB2B/SEMA6D/MYPN/PRICKLE1/BARHL2/ADCY10/CRABP2/EFNA3/SLIT2/GFRA3/NTRK2/HMCN2/VAX1/PAK1/FEZ1/PTPRO/POU4F1/FEZF2/PLEKHG4B/SEMA3D/THY1/ROBO4/UCHL1/WNT3A/CHODL/WNT7A/EPHB1/KIF5A/DPYSL5/ISL2/S100B/BRSK1/CHRNB2/NTN3/NEXN/NTNG1/CCKAR/TRIM46/NFASC/NKX6-1/GBX1/SLITRK5/OTX2/DRGX/RET/APBB1/KIF5C/GBX2/GDNF/SHOX2/ACTBL2/RAC3/CDH2/EMB/NPTX1/CDK5R2/MAP6/FOXB1/GAP43/LAMB2/ATOH1/PTPRM/BRSK2/FOXG1/BDNF/CDK5R1/SLITRK1/ATOH7/AMIGO1/ADGRB1/EPHB3/TSKU/EPHA10/CNTN2/SLIT3/EFNA5/POU3F2/ROBO2/SEMA4B/PRKG1/SLITRK2/DCC/TRPV2/PLEKHG4/POTEF/ADARB1/PLXNB3/L1CAM/BMPR2/EFNA4/FOXD1/TUBB3/LHX1/NEFL/TBCE",159
"GO:1901654","response to ketone","85/4647","208/18870",1.62469018945346e-07,1.22677072984365e-05,9.61691484442991e-06,"CFTR/HOXA11/ABCB4/TBXA2R/PAX6/CPS1/TNC/DSG2/FOXP3/F7/MAOB/TGFBR3/HOXA9/EDN1/CAD/TFAP4/TGFB2/AVP/GPI/SLC5A5/CAV1/HOXA13/CA9/LIPA/UCP1/TNFSF4/SGK1/SPP1/KLF9/HPCA/PTGFR/PCK1/FOSB/NKX2-2/KLF2/HOXD13/AANAT/PCNA/POSTN/DSG1/METTL21C/SLIT2/SRD5A1/PSPH/AKR1C2/ADCY8/FBXO32/NCF1/CDA/HOXB13/ACE/PRKAA2/SCNN1D/GABRB1/FBP1/CYBB/GJB2/GPT2/SCNN1G/DDIT4/UGT3A2/FOS/PRKCE/PTGER4/P2RY6/CCL19/A2M/TYMS/FIBIN/UCN3/TH/NQO1/PAPPA/GAS6/SLIT3/EFNA5/P2RY4/CLDN4/AKR1C3/STK39/F5/AQP1/BGLAP/HOXA10/NEFL",85
"GO:0006334","nucleosome assembly","55/4647","118/18870",1.63840508101909e-07,1.22677072984365e-05,9.61691484442991e-06,"MCM2/ASF1B/H1-3/H1-1/H2BC11/SOX9/H2BC1/H4C8/CHAF1B/PADI4/CHAF1A/H3-4/H1-4/TSPYL6/H2BC4/H3C13/H1-5/H2BC21/H2BC13/H1-6/H1-2/H2AX/H1-0/H4C3/H3C12/H4C11/H4C16/H3C14/H2BC15/H4C15/H4C14/H4C12/H2BC14/H2BC8/H3C8/H2BC6/H4C6/H2BC17/H3C6/H4C13/H3C11/H2BC9/H3C1/H4C9/H2BC3/H4C5/H4C4/H2BC7/H3C7/H2BC10/H4C1/H4C2/H3C10/H3C2/H3C3",55
"GO:0099177","regulation of trans-synaptic signaling","171/4647","490/18870",1.64719855030158e-07,1.22677072984365e-05,9.61691484442991e-06,"CX3CL1/ARHGAP44/CDKL5/MAPK8IP2/SYT7/TYROBP/ATP1A2/APBA2/CDH1/RASGRF1/CAMK2B/SYT1/PFN2/CAMK2A/CACNG5/EDN1/RIMS1/ACHE/JPH4/NEFH/SLC8A3/NFATC4/RIMS4/CHRDL1/CBLN1/CA2/CALB1/PLAT/RETN/GRIN2D/CACNG7/GRIK5/STX1A/SLC1A1/DNM1/NEURL1/DKK1/P2RX1/SLC6A4/CCL2/KAT2A/NMU/P2RX3/ASIC1/NR2E1/DBN1/BCHE/PLCL1/GRIN3B/TNR/DLGAP3/FBXO2/KMO/CDC20/CHRNB4/SLC8A2/CNR1/AKAP7/PCDH17/GRIA2/ADRA1A/PHF24/SRGN/EGR2/GRM4/IL1B/PRKCG/VGF/LRRC4/UNC13A/SLC7A10/AKAP12/SYNE1/GFAP/EPHB2/EPHA7/SERPINE2/PCDH8/TUBB2B/UNC13C/ITPKA/CBLN2/IGSF11/SNCA/CPLX2/GABRR1/CHRNA6/NTRK2/CACNA1B/INA/GRIK4/ADRA2A/SLC7A11/GPR158/GRID2/GRIA4/CNTNAP4/PTPRD/JPH3/WNT3A/WNT7A/EPHB1/GRIA1/SLC24A2/ADCY8/SORCS3/LRFN2/LRP8/DGKI/CLSTN2/GIP/ACE/S100B/BRSK1/CHRNB2/GRIN2C/NTNG1/LRRTM1/ADORA1/ABHD6/UCN/CAMKV/NPY5R/GRIK2/FABP5/GPER1/NSMF/NETO1/FAM107A/CX3CR1/CHRM1/CA7/CPLX1/RGS14/ADRB2/CHRNA5/P2RY1/KISS1/CDH2/PRKCE/SYT12/SNCG/HAP1/RIMS2/BDNF/GRIN1/KCNJ10/CHRM2/ADGRB1/CACNB4/GRID1/GRIN2A/CNTN2/KCNQ3/SEPTIN5/NRG3/P2RY4/DCC/SLC18A3/CNR2/LRRK2/MME/ARC/GRM3/AGER/GRID2IP/VAMP2/SHISA8/BGLAP/SHANK3/NEFL",171
"GO:0048732","gland development","157/4647","443/18870",1.75823603375784e-07,1.29406172084577e-05,1.01444231347093e-05,"FKBP4/HOXA11/PAX6/ISL1/CPS1/OTC/CDH1/TNC/DKK3/POU1F1/FGFR2/PITX1/TGFBR3/FGF10/POLB/LIMS2/TP63/NTN4/TYR/HOXA9/EDN1/CEACAM1/CPB2/PGR/CAD/WNT11/AURKA/TGFB2/SIX4/TUBB1/FA2H/FOXF1/SLC7A5/SALL1/FGL1/LSR/HPN/CAV1/MET/WNT2/HOXA5/HOXA13/COBL/EZH2/LHX3/LIPA/NEURL1/WNT3/CDK5RAP3/CCKBR/MDK/PRLR/CLCN2/KDM5B/PROX1/APOA1/TNFAIP3/TCF21/SLC46A2/ONECUT2/NKX2-3/HOXB3/MSX2/TNFSF11/SOCS2/TBX2/PCK1/SOX9/BMP2/SIX1/HOXD3/HOXD13/E2F8/FOXA1/CDO1/CDKN1C/PCNA/SOX3/HNF1A/TBX3/CGA/SERPINE2/WNT10A/IL6/HLX/BAAT/NR5A1/SULF1/STRA6/CYP19A1/SIX3/FGF2/EGF/ASCL1/PDX1/BRCA2/CYP1A1/GATA6/TNFRSF11A/SLC6A3/SRD5A1/CRH/CDKN2B/DNAAF1/WNT3A/ZIC3/NRG1/CCNB2/XDH/HOXB13/AIRE/FOXH1/INHBB/MSX1/TGFA/IHH/TGFBR2/PITX2/ITGA2/E2F7/MESP1/PCSK9/NR0B1/ONECUT1/HOXB9/SOSTDC1/APLN/RXFP1/OTP/FOXB1/ID4/INSM1/PCSK1/TYMS/ERBB4/FOXE1/GATA2/SCRIB/SOX2/CACNB4/CAV3/EPHB3/CADM1/NKX2-5/IQGAP3/POU3F2/NRG3/NOTCH4/SERPINB5/LBH/FOXI3/NME1/UGT1A1/UGT1A8/UGT1A10/UGT1A7/HOXA10",157
"GO:0001822","kidney development","118/4647","314/18870",1.91330937912613e-07,1.39182133439687e-05,1.09107813921036e-05,"CYP26B1/HOXA11/CRLF1/PROM1/WWTR1/FGFR2/HYAL2/FGF10/ITGA8/COL4A4/ARG2/WNT11/TGFB2/CYP26A1/PDGFB/UPK3A/SIX4/MMP9/SMAD7/SALL1/CALB1/TMEM59L/EZH2/WFS1/ZBTB16/TNS2/SIM1/WNT6/ODC1/ID3/PROX1/CENPF/TCF21/EPCAM/HELLS/TEK/EGR1/RDH10/KCNJ8/CAT/HOXC11/SOX4/SOX9/BMP2/SIX1/PODXL/HOXD11/CDKN1C/SLC34A1/LIN28A/WNT2B/EPHA7/AGT/EDNRB/TFAP2A/SULF1/SMAD6/STRA6/PLCE1/FGF2/FRAS1/GCNT3/GREB1L/AGTR1/SLIT2/ADAMTS16/GPC3/CER1/DLG5/PTPRO/GFRA1/HS3ST3A1/ANGPT1/ADAMTS1/ACE/NPHS1/KIF26B/KLF15/HEYL/BMPER/SOX17/OSR2/RET/DCHS1/SERPINB7/GREM1/GDNF/NPNT/COL4A3/PCSK9/IRX1/SIX2/PKHD1/LAMB2/OVOL1/CD34/BASP1/SOX11/GCNT4/GPR4/AQP11/ERBB4/AGTR2/CXCR2/ROBO2/LRRK2/MME/KANK2/MMP17/POU3F3/LGR4/AQP1/FOXD1/ITGB3/HOXB7/PECAM1/CD24/LHX1",118
"GO:0031214","biomineral tissue development","74/4647","175/18870",2.02409422656269e-07,1.45548660705473e-05,1.1409866910533e-05,"FGR/CFTR/LTF/ALOX5/IBSP/GPM6B/FGFR2/WNT11/PTHLH/GATA1/PHEX/COMP/COL1A1/ODAM/NECTIN1/CYP27B1/WNT6/SPP1/MSX2/TWIST1/SRGN/AMELX/SOX9/BMP2/KL/HEY2/TFAP2A/MMP20/MMP13/FBN2/PRICKLE1/SLC24A4/CCN1/ECM1/AHSG/GPC3/RSPO2/CER1/PTH/DSPP/DMP1/MEPE/KLF10/PTH1R/ALOX15/ALPL/DDR2/PKDCC/CLEC3B/SGMS2/COL1A2/OSR2/NELL1/WDR72/GREM1/ADRB2/WNT10B/SP7/S1PR1/PHOSPHO1/ODAPH/RFLNA/ZNF664-RFLNA/FAM83H/GAS6/RFLNB/ISG15/AMTN/FZD9/CCDC154/BMPR2/LGR4/IFITM5/BGLAP",74
"GO:0050804","modulation of chemical synaptic transmission","170/4647","489/18870",2.38009043464158e-07,1.69202792717247e-05,1.32641642763099e-05,"CX3CL1/ARHGAP44/CDKL5/MAPK8IP2/SYT7/TYROBP/ATP1A2/APBA2/CDH1/RASGRF1/CAMK2B/SYT1/PFN2/CAMK2A/CACNG5/EDN1/RIMS1/ACHE/JPH4/NEFH/SLC8A3/NFATC4/RIMS4/CHRDL1/CBLN1/CA2/CALB1/PLAT/RETN/GRIN2D/CACNG7/GRIK5/STX1A/SLC1A1/DNM1/NEURL1/DKK1/P2RX1/SLC6A4/CCL2/KAT2A/NMU/P2RX3/ASIC1/NR2E1/DBN1/BCHE/PLCL1/GRIN3B/TNR/DLGAP3/FBXO2/KMO/CDC20/CHRNB4/SLC8A2/CNR1/AKAP7/PCDH17/GRIA2/ADRA1A/PHF24/SRGN/EGR2/GRM4/IL1B/PRKCG/VGF/LRRC4/UNC13A/SLC7A10/AKAP12/SYNE1/GFAP/EPHB2/EPHA7/SERPINE2/PCDH8/TUBB2B/UNC13C/ITPKA/CBLN2/IGSF11/SNCA/CPLX2/GABRR1/CHRNA6/NTRK2/CACNA1B/INA/GRIK4/ADRA2A/SLC7A11/GPR158/GRID2/GRIA4/CNTNAP4/PTPRD/JPH3/WNT3A/WNT7A/EPHB1/GRIA1/SLC24A2/ADCY8/SORCS3/LRFN2/LRP8/DGKI/CLSTN2/GIP/ACE/S100B/BRSK1/CHRNB2/GRIN2C/NTNG1/LRRTM1/ADORA1/ABHD6/UCN/CAMKV/NPY5R/GRIK2/GPER1/NSMF/NETO1/FAM107A/CX3CR1/CHRM1/CA7/CPLX1/RGS14/ADRB2/CHRNA5/P2RY1/KISS1/CDH2/PRKCE/SYT12/SNCG/HAP1/RIMS2/BDNF/GRIN1/KCNJ10/CHRM2/ADGRB1/CACNB4/GRID1/GRIN2A/CNTN2/KCNQ3/SEPTIN5/NRG3/P2RY4/DCC/SLC18A3/CNR2/LRRK2/MME/ARC/GRM3/AGER/GRID2IP/VAMP2/SHISA8/BGLAP/SHANK3/NEFL",170
"GO:0043410","positive regulation of MAPK cascade","165/4647","474/18870",3.24486642142249e-07,2.28088588004709e-05,1.78803461353133e-05,"WNT16/CALCR/CX3CL1/CCL26/NOX1/MAPK8IP2/TENM1/MARCO/CD44/CASR/FLT4/SPI1/FGFR2/FGF10/NDST1/EPHA8/FERMT2/SEMA3A/TRAF4/EDN1/FGF20/OPRK1/NOX4/THPO/TGFB2/IL11/GADD45B/PDGFB/DOK5/RASSF2/NDRG4/NECAB2/FGF21/CAV2/CCL24/EZH2/DKK1/CCL7/CCL2/CCL1/FZD10/SASH1/OPRM1/GHR/IL1A/CCL20/GCG/CCN2/TEK/TNFSF11/SORBS3/ADRA1A/IAPP/RAMP3/GLIPR2/EDN3/GRM4/UNC5CL/IL1B/BMP2/TRAF2/PLA2G5/GDF15/AKAP12/CCL25/SSTR4/CHI3L1/KL/KLB/CD36/HTR2B/IL6/GATA4/DAB2IP/TLR4/ARRB1/PLCE1/FGF2/EGF/MAPK8IP3/CD27/NTRK3/PIK3R5/TNFRSF11A/S100A7/TPBG/IGFBP3/HTR2C/DOK2/NTRK2/PAK1/ADRA2A/ADAM8/ANGPT1/WNT7A/NRG1/IL34/XDH/NCF1/FGFR4/ALOX15/SCIMP/FGF19/LAPTM5/S100A12/TGFA/INAVA/ADORA1/NEK10/MST1R/NPY5R/F2RL1/CARTPT/BMPER/GPER1/RET/JCAD/NPNT/ADRB2/P2RY1/GPR37L1/KISS1/CDH2/GPR37/AKAP13/PLA2G1B/FPR2/PRKCE/FGG/FGA/OR2AT4/FGB/P2RY6/CCL19/ERBB4/GPBAR1/MTURN/SOX2/EPGN/GAS6/TNFAIP8L3/IQGAP3/IRAK1/FFAR4/LILRA5/NPSR1/PLA2G2A/LRRK2/ALKAL2/PTPN1/SLC30A10/ALKAL1/C5AR1/AVPR1B/STK39/MAP3K3/AGER/DOK6/APELA/ITGB3/CD24/CCL23/CCL16/CCL18/CCL14",165
"GO:0001764","neuron migration","74/4647","177/18870",3.47555855579787e-07,2.41589936945239e-05,1.89387453935232e-05,"ARX/CX3CL1/PAX6/CDKL5/CAMK2B/CTNNA2/ASPM/KIF26A/CAMK2A/SEMA3A/WDR62/DCX/SEMA6A/EVX1/LHX6/CXCL12/SEPTIN4/PHOX2B/MDK/PHACTR1/MDGA1/SATB2/TWIST1/FEZF1/PLXNA3/DCLK1/CHL1/DAB2IP/KIAA0319/TUBB2B/KIF20B/ASCL1/BARHL2/GFRA3/DCDC2/NTRK2/VAX1/ADGRL3/GPM6A/POU4F1/SPOCK1/IGSF10/FEZF2/SEPTIN14/NTNG1/CCKAR/TRIM46/NKX6-1/TLX3/TBX20/FAT3/DRGX/NSMF/TUBA1A/DDIT4/COL3A1/SOX14/CDK5R2/SRGAP2C/ATOH1/NDNF/FOXG1/CDK5R1/OLIG3/GATA2/SOX1/GAS6/CNTN2/PRKG1/NRG3/DCC/ADGRG1/SCRT1/LHX1",74
"GO:0032963","collagen metabolic process","50/4647","106/18870",3.73046971320567e-07,2.56459544239722e-05,2.01044053138522e-05,"VIM/FAP/P3H2/MMP11/MMP9/RGCC/MMP15/ENG/VSIR/COL1A1/P3H3/TNS2/MMP8/MMP19/AMELX/COL5A1/IL6/MMP7/MMP20/MMP13/ADAMTS14/FURIN/CBX8/P3H4/RCN3/SERPINH1/MMP3/RETREG1/MMP16/MMP14/CYGB/DDR2/NPPC/IHH/UCN/ITGA2/COL1A2/SERPINB7/MFAP4/MMP10/KLK6/TNXB/F2/TMPRSS6/MMP1/MMP17/SCX/MMP12/MMP28/PRSS2",50
"GO:0035115","embryonic forelimb morphogenesis","22/4647","33/18870",4.0507406892724e-07,2.75450366870523e-05,2.15931360083754e-05,"HOXA11/ALX4/TP63/HOXA9/TBX5/HOXA13/WNT3/MSX2/RDH10/TWIST1/RECK/RUNX2/TBX3/TFAP2A/CRABP2/RSPO2/WNT7A/ALX3/EN1/MSX1/OSR2/SHOX2",22
"GO:1904062","regulation of monoatomic cation transmembrane transport","117/4647","315/18870",4.35642821526877e-07,2.93051773276574e-05,2.29729474306024e-05,"HECW1/CALCR/CX3CL1/ATP1A2/FHL1/KCNG1/KCNH2/VMP1/KCNAB2/GAL/ACTN2/EDN1/ADCYAP1R1/OPRK1/P2RX5/REM1/TESC/NOS1/JPH4/CBARP/MMP9/NTSR1/FGF14/CEMIP/KCNN4/GRIN2D/ATP4A/HAMP/CAV1/PPIF/P2RX1/CACNG1/P2RX3/IFNG/CASQ2/HPCA/RAMP3/PLP1/EDN3/AHNAK/F2RL3/KCNC1/ATP1B2/CRACR2A/DPP6/CACNG6/APLNR/SLC31A2/FXYD6/LHCGR/HECW2/TRPC3/CXCL9/METTL21C/ATP1B1/PSEN2/STAC/SNCA/TMC2/SCN2B/JPH2/FXYD4/ADRA2A/KCNE4/UTRN/THY1/JPH3/UBASH3B/MS4A1/RNF207/G6PD/GRIN2C/FGF11/GPER1/TMC1/WNK2/KCNC2/SCN3B/NETO1/JSRP1/CACNB3/PCSK9/IL13/KCNAB1/PLA2G1B/PRKCE/P2RY6/HAP1/DPP10/GRIN1/SCN4B/CD19/GPR35/F2/KCNE1/AMIGO1/KCNIP1/CACNB4/CAV3/GALR2/RGS7/GRIN2A/SCN5A/LRRC26/STAC3/NPSR1/P2RX2/ATP2A1/WNK3/BPIFA1/KCNRG/STK39/GJC2/LIME1/VAMP2/ITGB3/FXYD1",117
