"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030414","peptidase inhibitor activity","83/4787","175/18496",6.15767970890479e-10,3.55386086056791e-08,2.91062253909635e-08,"ANOS1/LTF/SERPINB3/SPP2/BIRC5/FETUB/TIMP3/SERPINA4/CST4/WFDC2/EPPIN/PCSK1N/TIMP1/ITIH6/WFDC1/TFPI2/AMBP/SPOCK2/GAPDH/SLCO1B3/KNG1/HRG/COL7A1/CSTA/RECK/SPINK4/ITIH5/SERPINA7/PI3/SLPI/WFDC3/CSTL1/PZP/SPINK2/SPINK5/AGT/SERPINE2/PI15/FURIN/AHSG/GPC3/SERPING1/SERPINH1/SPINT4/CRIM1/SPOCK1/WFDC8/CPAMD8/LCN1/ITIH3/COL6A3/SPINK1/PI16/PTTG1/SERPINB7/A2ML1/NLRP7/WFDC13/WFDC12/COL4A3/SERPINA9/CST5/CST2/CST1/WFIKKN2/A2M/UMODL1/WFDC11/WFDC10B/PROS1/SERPINA11/SERPINA5/SERPINB13/LPA/CARD16/SERPINB4/SERPINB5/SPINK13/COL28A1/SPINK8/SERPINB10/CARD18/SLCO1B3-SLCO1B7",83
"GO:0004867","serine-type endopeptidase inhibitor activity","55/4787","101/18496",9.00588690475253e-10,4.9614249675273e-08,4.06342169912997e-08,"ANOS1/SERPINB3/SERPINA4/WFDC2/EPPIN/PCSK1N/ITIH6/WFDC1/TFPI2/AMBP/SLCO1B3/HRG/COL7A1/RECK/SPINK4/ITIH5/SERPINA7/PI3/SLPI/WFDC3/PZP/SPINK2/SPINK5/AGT/SERPINE2/FURIN/SERPING1/SERPINH1/SPINT4/CRIM1/SPOCK1/WFDC8/CPAMD8/ITIH3/COL6A3/SPINK1/SERPINB7/A2ML1/WFDC13/WFDC12/SERPINA9/WFIKKN2/A2M/WFDC11/WFDC10B/SERPINA11/SERPINA5/SERPINB13/SERPINB4/SERPINB5/SPINK13/COL28A1/SPINK8/SERPINB10/SLCO1B3-SLCO1B7",55
"GO:0017171","serine hydrolase activity","90/4787","196/18496",9.62209695776742e-10,5.07042674470179e-08,4.15269447651015e-08,"PRSS22/PRSS3/LTF/TLL1/F7/CD5L/FAP/ACHE/TMPRSS11E/F11/CMA1/TLL2/TPSD1/MMP11/ACR/CTSG/MMP9/RHBDL1/PLAT/HPN/CPD/HGFAC/ENDOU/AADAC/PROC/MMP8/PLAU/MMP19/PCSK2/F10/PROZ/MASP1/KLK14/KLK8/DPP6/F12/CTSV/TMPRSS4/MMP7/MMP13/TMPRSS13/PCSK6/FURIN/RHBDL3/KLK3/HABP2/ST14/MMP3/PRSS53/ADAM8/TMPRSS11D/TMPRSS15/MMP14/RHBDL2/ACE/PRSS12/PRSS37/SEC11C/MMP10/KLK6/KLK13/CTRB2/PCSK9/HTRA3/TPSAB1/PRSS27/KLK15/PCSK1/DPP10/TMPRSS9/F2/OVCH2/KLK12/TMPRSS6/TMPRSS11A/OVCH1/PRSS48/MMP1/TPSB2/DPP4/CFD/TMPRSS11F/LPA/PRSS1/CELA2B/PRSS56/CFB/PRSS51/MMP12/PRSS2",90
"GO:0030594","neurotransmitter receptor activity","54/4787","99/18496",1.17869654534215e-09,5.95241755397785e-08,4.87504755376161e-08,"GABRA3/ADRB1/GABRP/HRH3/CHRNA4/GABRE/GRIN2D/GRIK5/GABRA4/GABRR2/GABRG2/GRIN3B/CHRNB4/GRIA2/CHRNA2/CHRND/HTR2B/CHRNA1/GLRA3/GABRR1/HTR2C/CHRNA6/HTR3B/GRIK4/GPR158/GRID2/GRIA4/GRIA1/HTR6/CHRNB2/GRIN2C/GABRB1/GRIK2/HTR3A/CHRM1/HTR1E/CHRNA5/CHRNB1/CHRNA9/GRIN1/HTR3C/HTR1A/HTR1D/CHRM4/CHRM2/GABRG3/GRID1/GABRR3/GRIN2A/GABRA5/ZACN/GABRD/CHRNG/GABRQ",54
"GO:0008236","serine-type peptidase activity","88/4787","192/18496",1.64968677097223e-09,7.99768146567339e-08,6.55012473695501e-08,"PRSS22/PRSS3/LTF/TLL1/F7/CD5L/FAP/TMPRSS11E/F11/CMA1/TLL2/TPSD1/MMP11/ACR/CTSG/MMP9/RHBDL1/PLAT/HPN/CPD/HGFAC/ENDOU/PROC/MMP8/PLAU/MMP19/PCSK2/F10/PROZ/MASP1/KLK14/KLK8/DPP6/F12/CTSV/TMPRSS4/MMP7/MMP13/TMPRSS13/PCSK6/FURIN/RHBDL3/KLK3/HABP2/ST14/MMP3/PRSS53/ADAM8/TMPRSS11D/TMPRSS15/MMP14/RHBDL2/ACE/PRSS12/PRSS37/SEC11C/MMP10/KLK6/KLK13/CTRB2/PCSK9/HTRA3/TPSAB1/PRSS27/KLK15/PCSK1/DPP10/TMPRSS9/F2/OVCH2/KLK12/TMPRSS6/TMPRSS11A/OVCH1/PRSS48/MMP1/TPSB2/DPP4/CFD/TMPRSS11F/LPA/PRSS1/CELA2B/PRSS56/CFB/PRSS51/MMP12/PRSS2",88
"GO:0022824","transmitter-gated monoatomic ion channel activity","38/4787","61/18496",2.21269800758799e-09,9.93255550072829e-08,8.13479228520651e-08,"GABRA3/CHRNA4/GABRE/GRIN2D/GRIK5/GABRA4/GABRR2/GABRG2/GRIN3B/CHRNB4/GRIA2/CHRNA2/CHRND/CHRNA1/GLRA3/CHRNA6/HTR3B/GRIK4/GRID2/GRIA4/GRIA1/CHRNB2/GRIN2C/GABRB1/GRIK2/HTR3A/CHRNA5/CHRNB1/CHRNA9/GRIN1/HTR3C/GABRG3/GRID1/GRIN2A/GABRA5/ZACN/GABRD/CHRNG",38
"GO:0022835","transmitter-gated channel activity","38/4787","61/18496",2.21269800758799e-09,9.93255550072829e-08,8.13479228520651e-08,"GABRA3/CHRNA4/GABRE/GRIN2D/GRIK5/GABRA4/GABRR2/GABRG2/GRIN3B/CHRNB4/GRIA2/CHRNA2/CHRND/CHRNA1/GLRA3/CHRNA6/HTR3B/GRIK4/GRID2/GRIA4/GRIA1/CHRNB2/GRIN2C/GABRB1/GRIK2/HTR3A/CHRNA5/CHRNB1/CHRNA9/GRIN1/HTR3C/GABRG3/GRID1/GRIN2A/GABRA5/ZACN/GABRD/CHRNG",38
"GO:0004866","endopeptidase inhibitor activity","79/4787","168/18496",2.59763667856616e-09,1.12440559086507e-07,9.20891499205973e-08,"ANOS1/LTF/SERPINB3/SPP2/BIRC5/FETUB/TIMP3/SERPINA4/CST4/WFDC2/EPPIN/PCSK1N/TIMP1/ITIH6/WFDC1/TFPI2/AMBP/SPOCK2/GAPDH/SLCO1B3/KNG1/HRG/COL7A1/CSTA/RECK/SPINK4/ITIH5/SERPINA7/PI3/SLPI/WFDC3/CSTL1/PZP/SPINK2/SPINK5/AGT/SERPINE2/FURIN/AHSG/SERPING1/SERPINH1/SPINT4/CRIM1/SPOCK1/WFDC8/CPAMD8/LCN1/ITIH3/COL6A3/SPINK1/PTTG1/SERPINB7/A2ML1/NLRP7/WFDC13/WFDC12/COL4A3/SERPINA9/CST5/CST2/CST1/WFIKKN2/A2M/WFDC11/WFDC10B/PROS1/SERPINA11/SERPINA5/SERPINB13/LPA/CARD16/SERPINB4/SERPINB5/SPINK13/COL28A1/SPINK8/SERPINB10/CARD18/SLCO1B3-SLCO1B7",79
"GO:0015079","potassium ion transmembrane transporter activity","75/4787","157/18496",2.7204273210464e-09,1.13695100452008e-07,9.3116623003512e-08,"ATP1A2/KCNG1/KCNH2/SLC9A7/SLC9A3/KCNAB2/TRPM5/KCNQ2/KCNK2/KCNH4/HCN2/KCNK10/KCNN4/KCNA7/ATP1A3/KCNN1/ATP4A/GRIK5/KCNT1/PKD2L1/SLC12A7/KCNJ13/SLC9A2/KCNJ5/KCNJ8/SLC12A4/KCNK15/KCNC1/KCNA5/KCNK1/KCNH5/SLC24A4/KCNA10/KCNN3/HCN3/GRIK4/SCN2B/FXYD4/KCNJ1/KCNE4/KCNJ16/SLC24A2/KCNJ6/KCNJ15/KCNT2/KCNF1/GRIK2/HCN1/KCNK5/KCNV1/KCNC2/KCNJ4/KCNV2/KCNAB1/KCNK9/KCNMB3/KCNK3/KCNJ10/KCNG2/SLC9A4/KCNE1/KCNIP1/KCNA4/KCNH8/KCNQ3/KCNK12/KCND2/LRRC26/KCNQ5/ATP4B/KCNMB2/KCNU1/SLC12A8/AQP1/KCNJ18",75
"GO:0005267","potassium channel activity","62/4787","122/18496",3.11179020157929e-09,1.25716324143803e-07,1.02962040704887e-07,"KCNG1/KCNH2/KCNAB2/TRPM5/KCNQ2/KCNK2/KCNH4/HCN2/KCNK10/KCNN4/KCNA7/KCNN1/GRIK5/KCNT1/PKD2L1/KCNJ13/KCNJ5/KCNJ8/KCNK15/KCNC1/KCNA5/KCNK1/KCNH5/KCNA10/KCNN3/HCN3/GRIK4/SCN2B/FXYD4/KCNJ1/KCNE4/KCNJ16/KCNJ6/KCNJ15/KCNT2/KCNF1/GRIK2/HCN1/KCNK5/KCNV1/KCNC2/KCNJ4/KCNV2/KCNAB1/KCNK9/KCNMB3/KCNK3/KCNJ10/KCNG2/KCNE1/KCNIP1/KCNA4/KCNH8/KCNQ3/KCNK12/KCND2/LRRC26/KCNQ5/KCNMB2/KCNU1/AQP1/KCNJ18",62
"GO:0099529","neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential","36/4787","57/18496",3.4030144752059e-09,1.33046888514502e-07,1.08965794571109e-07,"ADRB1/CHRNA4/GRIN2D/GRIK5/GABRA4/GABRR2/GABRG2/GRIN3B/CHRNB4/GRIA2/CHRNA2/CHRND/CHRNA1/GLRA3/CHRNA6/HTR3B/GRIK4/GRID2/GRIA4/GRIA1/CHRNB2/GRIN2C/GABRB1/GRIK2/HTR3A/CHRNA5/CHRNB1/CHRNA9/HTR3C/GABRG3/GRID1/GRIN2A/GABRA5/ZACN/GABRD/CHRNG",36
"GO:1904315","transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential","35/4787","55/18496",4.19187577056982e-09,1.58767294810332e-07,1.30030883277873e-07,"CHRNA4/GRIN2D/GRIK5/GABRA4/GABRR2/GABRG2/GRIN3B/CHRNB4/GRIA2/CHRNA2/CHRND/CHRNA1/GLRA3/CHRNA6/HTR3B/GRIK4/GRID2/GRIA4/GRIA1/CHRNB2/GRIN2C/GABRB1/GRIK2/HTR3A/CHRNA5/CHRNB1/CHRNA9/HTR3C/GABRG3/GRID1/GRIN2A/GABRA5/ZACN/GABRD/CHRNG",35
"GO:0008201","heparin binding","80/4787","174/18496",7.49594910494986e-09,2.75305767127249e-07,2.25476236235015e-07,"AOC1/TENM1/ANOS1/LTF/COL11A1/CCN5/COL17A1/FGFR2/TGFBR3/FGF10/APOB/F11/ADA2/CTSG/RSPO4/CCN4/APLP1/COMP/ECM2/CCL7/SOD3/MDK/CCN6/HBEGF/THBS4/KNG1/HRG/PLA2G2D/CCN2/PGF/H1-1/CXCL6/COL5A1/ANGPTL3/POSTN/REG4/ADAMTS8/SERPINE2/FGF2/PCSK6/FURIN/CCN1/HDGF/SLIT2/RSPO2/ADAMTS1/CXCL13/FGFR4/PCOLCE2/PF4/CLEC3B/TMEM184A/NELL1/ADAMTS15/SOST/TNXB/RSPO1/CEL/NDNF/SAA1/SELP/LPL/F2/SLIT3/NELL2/ADAMTSL5/RTN4RL1/THBS2/SERPINA5/COL25A1/PRELP/LIPI/COL13A1/LPA/SMOC1/COL11A2/MPIG6B/ADGRG1/COL28A1/CCL23",80
"GO:0061135","endopeptidase regulator activity","83/4787","184/18496",1.18207114262742e-08,4.21373595548364e-07,3.45106219039524e-07,"ANOS1/LTF/SERPINB3/SPP2/BIRC5/FETUB/NLRC4/TIMP3/SERPINA4/CST4/WFDC2/EPPIN/PCSK1N/TIMP1/ITIH6/WFDC1/TFPI2/AMBP/VSIR/SPOCK2/GAPDH/SLCO1B3/KNG1/HRG/COL7A1/CSTA/RECK/SPINK4/ITIH5/SERPINA7/PI3/SLPI/WFDC3/CSTL1/PZP/SPINK2/SPINK5/AGT/SERPINE2/FURIN/AHSG/SFRP2/SERPING1/SERPINH1/SPINT4/CRIM1/SPOCK1/WFDC8/CPAMD8/LCN1/ITIH3/COL6A3/AIM2/SPINK1/PTTG1/SERPINB7/A2ML1/NLRP7/WFDC13/WFDC12/COL4A3/SERPINA9/CST5/CST2/CST1/WFIKKN2/A2M/WFDC11/WFDC10B/PROS1/SERPINA11/SERPINA5/SERPINB13/LPA/CARD16/SERPINB4/SERPINB5/SPINK13/COL28A1/SPINK8/SERPINB10/CARD18/SLCO1B3-SLCO1B7",83
"GO:0005125","cytokine activity","100/4787","237/18496",2.90341876127895e-08,1.00541243962002e-06,8.2343575695821e-07,"WNT16/CRLF1/CX3CL1/CCL26/WNT8B/EDN1/CXCL2/WNT11/CMTM1/THPO/TGFB2/IL11/TIMP1/GPI/WNT2/CCL24/CXCL12/CSF3/WNT3/CCL7/CCL2/CCL1/IL23A/IFNG/IL17A/IL1A/CCL20/WNT6/BMP8B/TNFSF4/SPP1/TNFSF11/INHA/IL17C/NDP/CXCL6/IL1B/IL37/CD70/BMP2/SLURP1/GDF15/CCL25/WNT2B/WNT10A/IL6/IL36G/IL36A/IL36RN/IL33/IL21/FGF2/CXCL9/INHBE/CMTM2/IL19/LEFTY2/WNT9A/TSLP/CXCL14/CER1/IFNK/CCL28/WNT3A/WNT7A/CXCL13/NRG1/IL34/CXCL16/TNFSF13/IL20/INHBB/CXCL3/PPBP/PF4/CMTM5/GREM1/IL13/WNT10B/IFNB1/SCG2/IL17D/CCL19/INHBC/IFNL1/BMP8A/IFNL2/IFNE/ALKAL2/ALKAL1/FAM3C/IL27/CKLF/TNFSF12/GDF2/GDF10/CCL23/CCL16/CCL18/CCL14",100
"GO:0001216","DNA-binding transcription activator activity","175/4787","475/18496",6.36177702354573e-08,2.14179826459373e-06,1.75413910327591e-06,"ARX/MEOX1/ETV1/PAX6/E2F2/NR1H4/ISL1/SOX30/BARX2/FOXP3/ALX4/DLX3/POU1F1/SPI1/KLF6/PITX1/TP63/HOXA9/PGR/TFAP2C/RFX2/TBX5/TFAP4/POU4F3/SIX4/MYBL2/HNF4A/E2F1/GATA1/FOXF1/DLX5/HOXA1/HOXA5/HOXA13/MEOX2/LHX2/LHX3/TLX1/HLF/PHOX2B/ZBTB16/E2F3/NR2E1/CDX1/TLX2/OTX1/DLX2/EPAS1/NR5A2/PLAGL1/TCF21/SATB2/NR4A3/ONECUT2/HOXB3/HOXB1/EGR1/LHX4/NEUROG3/EGR2/NR4A1/HOXC13/HOXC11/CTCFL/RBPJL/SOX4/RUNX2/SOX21/SOX9/FOSB/NKX2-2/SIX1/HOXD3/HOXD10/HOXD13/FOXA1/JUND/CASZ1/NFATC1/E2F5/GRHL1/MYCN/RAX/ETS1/HNF1A/TBX3/EGR4/GATA4/KLF4/DMRT1/TFAP2A/GCM1/FOXF2/SIX3/ZNF750/BARHL2/CREB3L4/MEIS1/CSRNP1/NR1I2/ZNF300/FLI1/POU4F1/ZIC1/FEZF2/KLF10/BATF/ZIC3/ERG/GRHL3/ZNF208/FOXH1/ATF3/NEUROD1/MSX1/KLF15/HEYL/TBX20/SOX17/HNF4G/OSR2/NKX6-3/PHOX2A/OTX2/GFI1B/MESP1/TEF/GBX2/ONECUT1/KLF13/HOXD4/FOS/SP7/SIX2/JUNB/ATOH1/HOXB2/ETV4/SOX11/JUN/SOX12/GATA2/EGR3/ALX1/BHLHA15/HOXC10/SOX2/SOX1/NKX2-5/ASCL2/FOXL2/POU3F2/RFX6/MAFF/MIXL1/MYBL1/FOXD2/MITF/PAX5/ZNF107/ZNF729/TCF4/ZNF485/HOXC4/PAX9/SOX18/ONECUT3/ZNF99/ETV5/FOXD1/HOXA10/HOXB7/SCX/SPIB/ZNF229",175
"GO:0098960","postsynaptic neurotransmitter receptor activity","40/4787","72/18496",8.31477208619459e-08,2.72364966715347e-06,2.23067712013699e-06,"ADRB1/HRH3/CHRNA4/GRIN2D/GRIK5/GABRA4/GABRR2/GABRG2/GRIN3B/CHRNB4/GRIA2/CHRNA2/CHRND/CHRNA1/GLRA3/CHRNA6/HTR3B/GRIK4/GRID2/GRIA4/GRIA1/CHRNB2/GRIN2C/GABRB1/GRIK2/HTR3A/CHRM1/CHRNA5/CHRNB1/CHRNA9/HTR3C/CHRM4/CHRM2/GABRG3/GRID1/GRIN2A/GABRA5/ZACN/GABRD/CHRNG",40
"GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","173/4787","471/18496",9.5931179604676e-08,3.05969972844388e-06,2.50590311266508e-06,"ARX/MEOX1/ETV1/PAX6/E2F2/NR1H4/ISL1/SOX30/BARX2/FOXP3/ALX4/DLX3/POU1F1/SPI1/KLF6/PITX1/TP63/HOXA9/PGR/TFAP2C/RFX2/TBX5/TFAP4/POU4F3/SIX4/MYBL2/HNF4A/GATA1/FOXF1/DLX5/HOXA1/HOXA5/HOXA13/MEOX2/LHX2/LHX3/TLX1/HLF/PHOX2B/ZBTB16/E2F3/NR2E1/CDX1/TLX2/OTX1/DLX2/EPAS1/NR5A2/PLAGL1/TCF21/SATB2/NR4A3/ONECUT2/HOXB3/HOXB1/EGR1/LHX4/NEUROG3/EGR2/NR4A1/HOXC13/HOXC11/CTCFL/RBPJL/SOX4/RUNX2/SOX21/SOX9/FOSB/NKX2-2/SIX1/HOXD3/HOXD10/HOXD13/FOXA1/JUND/CASZ1/NFATC1/GRHL1/MYCN/RAX/ETS1/HNF1A/TBX3/EGR4/GATA4/KLF4/DMRT1/TFAP2A/GCM1/FOXF2/SIX3/ZNF750/BARHL2/CREB3L4/MEIS1/CSRNP1/NR1I2/ZNF300/FLI1/POU4F1/ZIC1/FEZF2/KLF10/BATF/ZIC3/ERG/GRHL3/ZNF208/FOXH1/ATF3/NEUROD1/MSX1/KLF15/HEYL/TBX20/SOX17/HNF4G/OSR2/NKX6-3/PHOX2A/OTX2/GFI1B/MESP1/TEF/GBX2/ONECUT1/KLF13/HOXD4/FOS/SP7/SIX2/JUNB/ATOH1/HOXB2/ETV4/SOX11/JUN/SOX12/GATA2/EGR3/ALX1/BHLHA15/HOXC10/SOX2/SOX1/NKX2-5/ASCL2/FOXL2/POU3F2/RFX6/MAFF/MIXL1/MYBL1/FOXD2/MITF/PAX5/ZNF107/ZNF729/TCF4/ZNF485/HOXC4/PAX9/SOX18/ONECUT3/ZNF99/ETV5/FOXD1/HOXA10/HOXB7/SCX/SPIB/ZNF229",173
"GO:0019825","oxygen binding","26/4787","39/18496",1.0459349935384e-07,3.2504441337655e-06,2.66212334387777e-06,"NOX4/CYP26A1/CYP2C18/ADGB/CYP2E1/CYP19A1/CYP1A1/CYP4B1/CYP17A1/TDO2/CBS/LOC102724560/CYP3A7/CYGB/ALB/NGB/CYP2C19/TH/CYP8B1/HBA2/CYP2F1/MB/HBA1/HBM/HBD/HBB",26
"GO:0043177","organic acid binding","88/4787","207/18496",1.28061855242147e-07,3.85993029271677e-06,3.16129430782692e-06,"GCLC/CYP26B1/SELE/NR1H4/CPS1/OTC/CASR/COL11A1/CYP2W1/ACACB/SESN1/CAD/FCN1/NOS1/P3H2/CYP26A1/HNF4A/GPR143/CD33/GRIN2D/SIGLEC6/MAG/SLC1A1/AMBP/PTGDS/P2RX1/UCP1/FOLR3/MDK/P3H3/OGFOD2/RBP2/GRIN3B/ID3/LRAT/PCK1/EGLN3/APOC1/PRR7/PPARG/SCLY/ALOX5AP/CD36/ST8SIA2/FURIN/TM4SF5/CRABP2/GLRA3/P4HA3/AKR1C2/TDO2/PLOD2/ACOXL/FTCD/SIGLEC11/S100A9/ALB/FABP7/FABP5/CRABP1/SIGLEC7/FABP4/PLA2G1B/CYP4F11/PC/SLC19A1/SELP/GRIN1/TYMS/GLDC/TH/SHMT2/LCN12/FFAR4/CYP27C1/AKR1C1/SERPINA5/HBA2/AKR1C3/AKR1C4/HBA1/HBM/HBD/UGT1A1/UGT1A8/UGT1A7/HBB/SIGLEC14",88
"GO:0005249","voltage-gated potassium channel activity","50/4787","99/18496",1.30575199671112e-07,3.85993029271677e-06,3.16129430782692e-06,"KCNG1/KCNH2/KCNAB2/KCNQ2/KCNK2/KCNH4/HCN2/KCNK10/KCNA7/KCNN1/KCNT1/KCNJ13/KCNJ5/KCNJ8/KCNK15/KCNC1/KCNA5/KCNK1/KCNH5/KCNA10/KCNN3/HCN3/SCN2B/KCNJ1/KCNE4/KCNJ16/KCNJ6/KCNJ15/KCNT2/KCNF1/HCN1/KCNK5/KCNV1/KCNC2/KCNJ4/KCNV2/KCNAB1/KCNK9/KCNK3/KCNJ10/KCNG2/KCNE1/KCNA4/KCNH8/KCNQ3/KCNK12/KCND2/LRRC26/KCNQ5/KCNJ18",50
"GO:0061134","peptidase regulator activity","94/4787","228/18496",2.72241285348903e-07,7.85610566292549e-06,6.4341737364415e-06,"PRSS22/ANOS1/LTF/SERPINB3/SPP2/FBLN1/BIRC5/FETUB/NLRC4/TIMP3/SERPINA4/CST4/WFDC2/EPPIN/PCSK1N/TIMP1/ITIH6/WFDC1/TFPI2/CAV1/AMBP/VSIR/SPOCK2/GAPDH/SLCO1B3/KNG1/HRG/COL7A1/CSTA/RECK/SPINK4/ITIH5/SERPINA7/PI3/SLPI/WFDC3/CSTL1/PZP/SPINK2/SPINK5/AGT/SERPINE2/CTSV/PI15/FURIN/AHSG/SFRP2/GPC3/SERPING1/SERPINH1/SPINT4/CRIM1/SPOCK1/WFDC8/CPAMD8/LCN1/ITIH3/COL6A3/AIM2/PCOLCE2/SPINK1/PI16/PTTG1/SERPINB7/A2ML1/NLRP7/WFDC13/WFDC12/COL4A3/SERPINA9/CST5/CST2/CST1/MAL/WFIKKN2/A2M/UMODL1/WFDC11/ST20/WFDC10B/PROS1/SERPINA11/SERPINA5/SERPINB13/LPA/CARD16/SERPINB4/SERPINB5/SPINK13/COL28A1/SPINK8/SERPINB10/CARD18/SLCO1B3-SLCO1B7",94
"GO:1901681","sulfur compound binding","109/4787","275/18496",3.48292337314733e-07,9.81698401919667e-06,8.04013890055798e-06,"AOC1/TENM1/ANOS1/LTF/COL11A1/CCN5/COL17A1/FGFR2/TGFBR3/FGF10/ACACB/FGF20/APOB/F11/TF/ADA2/MIOX/CTSG/RSPO4/ACP5/CCN4/APLP1/COMP/ECM2/P2RX1/CCL7/SOD3/MDK/CCN6/SEMA5A/HBEGF/THBS4/KNG1/HRG/ACADL/PLA2G2D/CCN2/PGF/H1-1/MOCS1/CXCL6/COL5A1/FTHL17/ANGPTL3/POSTN/REG4/ADAMTS8/SERPINE2/FGF2/PCSK6/FURIN/CCN1/HDGF/SLIT2/RSPO2/TKTL2/SUV39H2/ADAMTS1/CXCL13/CBS/LOC102724560/FGFR4/PCOLCE2/PF4/CLEC3B/ITGA2/TMEM184A/NELL1/ADAMTS15/SOST/TNXB/RSPO1/CEL/RRM2/HPSE2/NDNF/SAA1/PC/CD34/SELP/GAL3ST3/LPL/TH/RCC1/F2/DHTKD1/CHST15/SLIT3/NELL2/ADAMTSL5/RTN4RL1/THBS2/SERPINA5/COL25A1/PRELP/LIPI/SULT1C3/SULT1A1/OGDHL/COL13A1/LPA/SMOC1/MUC2/COL11A2/MPIG6B/ADGRG1/COL28A1/HS3ST5/CCL23",109
"GO:0031406","carboxylic acid binding","82/4787","195/18496",5.84017493995078e-07,1.60870273345917e-05,1.31753228908459e-05,"GCLC/CYP26B1/SELE/NR1H4/CPS1/OTC/CASR/COL11A1/CYP2W1/ACACB/SESN1/CAD/FCN1/NOS1/P3H2/CYP26A1/HNF4A/GPR143/CD33/GRIN2D/SIGLEC6/MAG/SLC1A1/AMBP/PTGDS/UCP1/FOLR3/MDK/P3H3/OGFOD2/RBP2/GRIN3B/ID3/LRAT/PCK1/EGLN3/APOC1/PRR7/PPARG/SCLY/ALOX5AP/CD36/ST8SIA2/FURIN/TM4SF5/CRABP2/GLRA3/P4HA3/AKR1C2/TDO2/PLOD2/ACOXL/FTCD/SIGLEC11/S100A9/ALB/FABP7/FABP5/CRABP1/SIGLEC7/FABP4/PLA2G1B/CYP4F11/PC/SLC19A1/SELP/GRIN1/TYMS/GLDC/TH/SHMT2/LCN12/FFAR4/CYP27C1/AKR1C1/SERPINA5/AKR1C3/AKR1C4/UGT1A1/UGT1A8/UGT1A7/SIGLEC14",82
"GO:0005231","excitatory extracellular ligand-gated monoatomic ion channel activity","24/4787","37/18496",6.99790764226091e-07,1.88476979164894e-05,1.54363202494784e-05,"P2RX5/P2RX6/CHRNA4/P2RX1/P2RX3/CHRNB4/CHRNA2/CHRND/CHRNA1/GLRA3/CHRNA6/HTR3B/CHRNB2/SLC1A7/GRIK2/HTR3A/CHRNA5/CHRNB1/CHRNA9/HTR3C/ZACN/P2RX2/TRPV1/CHRNG",24
"GO:0003774","cytoskeletal motor activity","53/4787","112/18496",8.02829641783187e-07,2.1152815779157e-05,1.73242185858477e-05,"DNAH9/MYO16/MYO3B/KIF22/KIF3C/KIF4A/MYH7/MYO3A/MYH1/KIF20A/DNAH6/KIF17/KIF14/KIF18A/DNAI1/KIF25/MYH2/KIF1C/KIF1A/MYH8/MYH10/MYH11/MYO18B/KIF12/MYO7A/KIF23/KIF11/KIF20B/CENPE/MYO1F/KIF2C/KIF5A/STARD9/KIF26B/KIF15/KIF6/KIFC2/KIF5C/DYNLRB2/MYO7B/DNAI2/DNAH12/GPR88/DNAH14/KIF18B/KIF19/MYL6B/MYH6/DNAH10/KIF4B/KIFC1/MYH4/MYO19",53
"GO:0015081","sodium ion transmembrane transporter activity","68/4787","157/18496",1.48142818600101e-06,3.82019353496432e-05,3.12874978588792e-05,"SCN4A/SLC6A13/SLC6A7/ATP1A2/SLC9A7/SLC9A3/TRPM5/SLC6A15/SLC4A11/HCN2/SLC5A4/SLC8A3/SLC1A6/ATP1A3/SLC5A5/ATP4A/GRIK5/SLC1A1/PKD2L1/SLC6A4/ASIC1/SLC6A12/SLC9A2/SLC5A7/SLC5A9/SLC8A2/SLC17A1/SLC6A8/SLC34A1/SLC6A11/KCNK1/SCN7A/SLC28A2/SLC5A6/SLC38A4/SLC24A4/SLC13A5/TRPM2/SLC6A3/HCN3/SCN1A/SLC17A4/SLC5A12/GRIK4/SCN2B/SCN3A/SLC24A2/SLC28A1/SLC13A3/SLC5A11/SLC1A7/SCNN1D/SLC6A18/GRIK2/HCN1/SLC18A2/SCN3B/SCNN1G/MFSD2A/SCN4B/SLC9A4/SCN5A/SLC38A3/SCN8A/SLC28A3/SLC34A3/SLC5A3/ASIC5",68
